"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ALDH1A3",3.00440228907893e-44,1.4246856946829,0.81,0.961,6.00880457815786e-41
"ARF1",1.34682657087175e-52,1.42413812763818,0.885,0.932,2.6936531417435e-49
"CFP",1.68477008037208e-66,1.41744519558473,0.826,0.961,3.36954016074416e-63
"COX7A2",3.65614809323725e-80,1.41697815673407,0.946,0.978,7.31229618647449e-77
"IL1RN",7.99020899794027e-13,1.40939870366666,0.773,0.961,1.59804179958805e-09
"MT-ND2",8.33229328002666e-97,1.40933888604419,0.993,0.989,1.66645865600533e-93
"ANK1",6.6758120671483e-62,1.40503404997045,0.845,0.961,1.33516241342966e-58
"CGA",6.5014684558107e-54,1.39910851738348,0.506,0,1.30029369116214e-50
"HIST1H1B",0,1.39658245248741,0.158,0.961,0
"NDUFA13",1.44528011345024e-26,1.39522637291791,0.944,0.986,2.89056022690047e-23
"NDUFA1",1.97149438108052e-32,1.39134796239013,0.853,0.914,3.94298876216103e-29
"TPM4",7.90558130239271e-08,1.3775424895016,0.92,0.975,0.000158111626047854
"ABCC8",9.87284462828097e-24,1.37530157425187,0.329,0.971,1.97456892565619e-20
"FAT3",2.13277717622404e-41,1.37350882039631,0.809,0.961,4.26555435244808e-38
"SBDS",4.88880495537245e-30,1.37041966190328,0.821,0.914,9.7776099107449e-27
"IDI1",2.71989939346557e-18,1.36946078891437,0.86,0.989,5.43979878693114e-15
"BANF1",4.49071769758789e-27,1.36097659656334,0.919,0.986,8.98143539517578e-24
"RHOB",3.64241710127384e-48,1.35815922014826,0.87,0.975,7.28483420254767e-45
"ERBB4",3.47428822552252e-19,1.35755829755246,0.775,0.961,6.94857645104504e-16
"KIT",3.46009480213459e-12,1.35589147432461,0.15,0,6.92018960426917e-09
"ETV1",1.06354632085972e-61,1.3555942300421,0.571,0.961,2.12709264171945e-58
"LRRTM3",2.02998410383348e-43,1.353295327968,0.746,0.961,4.05996820766697e-40
"MT-ATP6",5.0361241757686e-120,1.35032894501936,1,0.996,1.00722483515372e-116
"TMA7",2.32835901019994e-80,1.34751105002916,0.96,0.978,4.65671802039987e-77
"GHITM",5.82079588067961e-14,1.34621232904772,0.768,0.978,1.16415917613592e-10
"EMP3",9.14419236517261e-35,1.34254439315427,0.922,0.971,1.82883847303452e-31
"SEMA6A",4.80874882391412e-41,1.34231250609894,0.803,0.968,9.61749764782824e-38
"UNC5B",1.24840654757749e-30,1.33847040120044,0.734,0.946,2.49681309515497e-27
"DUSP6",2.98026457664312e-56,1.33690092441152,0.872,0.961,5.96052915328623e-53
"DLGAP4",5.12718346311845e-24,1.33540567140121,0.807,0.968,1.02543669262369e-20
"NDUFB4",9.93343254769311e-20,1.33479296428319,0.807,0.849,1.98668650953862e-16
"CDKN1C",1.53023492477676e-14,1.32841098885268,0.823,0.982,3.06046984955353e-11
"NDUFAF3",3.33549764327312e-08,1.32623739966295,0.436,0.975,6.67099528654624e-05
"PSMD8",1.02751470715759e-34,1.32301421487996,0.851,0.986,2.05502941431519e-31
"CAPS",4.27759603154608e-47,1.32109046412808,0.291,0.957,8.55519206309216e-44
"HMGCS1",6.705811775942e-47,1.31855617102126,0.882,0.982,1.3411623551884e-43
"HIST1H2BD",9.68499089474865e-10,1.31513056466058,0.285,0.219,1.93699817894973e-06
"NLRP1",5.9593088224788e-75,1.31211288568525,0.87,0.964,1.19186176449576e-71
"IFI27",7.52306674198413e-66,1.30607562745013,0.729,0.007,1.50461334839683e-62
"BTG1",2.93600277963476e-41,1.30515263429598,0.975,0.978,5.87200555926951e-38
"NPM1",3.39114026688287e-87,1.29938295550823,0.975,0.993,6.78228053376575e-84
"NDUFAB1",1.91504332655949e-22,1.29406579054692,0.791,0.738,3.83008665311899e-19
"DYNLL1",1.29797676001716e-76,1.29298914453622,0.957,1,2.59595352003432e-73
"AC007319.1",1.30116600115777e-44,1.29218196680563,0.823,0.961,2.60233200231554e-41
"UQCRQ",2.14973070337597e-36,1.29165994566188,0.863,0.907,4.29946140675194e-33
"PTMS",5.70635606133757e-25,1.29156418194985,0.872,0.993,1.14127121226751e-21
"OAZ1",7.39825901985371e-92,1.28902669922788,0.982,0.996,1.47965180397074e-88
"TMEM158",3.77852829780522e-61,1.28745951218583,0.863,0.964,7.55705659561044e-58
"WARS",2.57705751017573e-36,1.2874230414016,0.662,0.964,5.15411502035146e-33
"CYP3A5",3.81661574801755e-07,1.28395936816582,0.283,0.065,0.00076332314960351
"MDK",1.91807316409431e-06,1.28390721664703,0.873,0.989,0.00383614632818863
"LRRC38",1.00883449263015e-90,1.28107721724508,0.862,0.961,2.0176689852603e-87
"CRYAB",3.92300066828065e-25,1.28086623466115,0.356,0.308,7.8460013365613e-22
"PCDH15",1.08128663325915e-16,1.27891389516061,0.658,0.961,2.1625732665183e-13
"PFN1",5.6367173726583e-39,1.27486397460037,0.952,1,1.12734347453166e-35
"CCL20",1.03810678177704e-39,1.27453003894854,0.827,0.968,2.07621356355408e-36
"CALR",1.1151343607775e-34,1.26863158372055,0.871,0.982,2.23026872155499e-31
"HSPA6",3.5670805093132e-95,1.26791784159993,0.867,0.968,7.13416101862641e-92
"COX7B",2.85667921667175e-38,1.26581305698567,0.858,0.996,5.7133584333435e-35
"TFPI",1.57178272571955e-41,1.25358568469237,0.869,0.978,3.14356545143909e-38
"MAP3K8",1.40575108452755e-45,1.25154322832317,0.876,0.964,2.81150216905509e-42
"PLAGL1",3.21356350472379e-18,1.25127919782811,0.874,0.971,6.42712700944757e-15
"CCR1",2.03575753865278e-12,1.24707961568913,0.616,0.961,4.07151507730556e-09
"LAPTM4A",1.281659844266e-25,1.24641033424493,0.891,0.989,2.56331968853201e-22
"SRP14",4.32778550976179e-99,1.24629768340496,0.989,1,8.65557101952358e-96
"MT-ATP8",4.61725308809859e-08,1.24572175688939,0.905,0.982,9.23450617619718e-05
"S100A2",1.65900606481362e-80,1.24504733128621,0.866,0.964,3.31801212962724e-77
"HSP90AA1",1.34499672417066e-55,1.24108779940463,0.976,1,2.68999344834132e-52
"MT-ND3",1.91163828552504e-93,1.24095492945166,0.999,0.993,3.82327657105007e-90
"PAPPA",1.0100432242738e-45,1.23858574840006,0.847,0.961,2.02008644854761e-42
"PRSS23",9.17517211367638e-23,1.23605444019587,0.627,0.975,1.83503442273528e-19
"TTC39A",2.82822268555775e-64,1.23019158401954,0.266,0.964,5.6564453711155e-61
"UPP1",8.27801967093968e-36,1.2290223255487,0.846,0.971,1.65560393418794e-32
"MMP1",1.34163568762153e-47,1.22675496705843,0.861,0.961,2.68327137524307e-44
"MT-ND4L",7.34334150690033e-49,1.22456522531039,0.943,0.978,1.46866830138007e-45
"ROBO2",1.35838222839858e-68,1.2241175541124,0.21,0.961,2.71676445679717e-65
"DLGAP1-AS1",4.34873574499295e-16,1.22288300939103,0.752,0.961,8.69747148998589e-13
"PPIA",1.53804200884824e-66,1.22213645688836,0.983,1,3.07608401769647e-63
"PRDX5",1.12623511987902e-28,1.22117615021047,0.845,0.867,2.25247023975804e-25
"MT-CO2",3.63494246222723e-118,1.22075511967083,1,0.996,7.26988492445446e-115
"MT-ND4",2.82078095060367e-111,1.21825646948515,0.998,0.996,5.64156190120733e-108
"IFRD1",1.9731237940897e-39,1.21784369037858,0.88,0.982,3.9462475881794e-36
"CHODL",3.45670384610659e-86,1.21653973007495,0.858,0.961,6.91340769221318e-83
"TIPARP",7.31007099113093e-42,1.21614463410799,0.878,0.978,1.46201419822619e-38
"LRIG1",9.75365178000368e-42,1.21263535589436,0.707,0.168,1.95073035600074e-38
"TUBB4B",7.31270037127864e-24,1.2104378704925,0.904,0.989,1.46254007425573e-20
"COX6C",7.9462968883582e-49,1.21017180637437,0.934,0.975,1.58925937767164e-45
"ZFP36",3.5711128681884e-37,1.20231495631795,0.885,0.964,7.1422257363768e-34
"TNFAIP8",1.44812972939313e-19,1.19833874999451,0.811,0.971,2.89625945878627e-16
"NME1",7.19648541449295e-08,1.19780812692879,0.882,0.968,0.000143929708289859
"FILIP1",8.2656589707661e-62,1.19279461543512,0.867,0.961,1.65313179415322e-58
"CD163",8.92380573523042e-87,1.19213106102214,0.68,0,1.78476114704608e-83
"EEF2",9.45388694790511e-90,1.19137635341406,0.973,0.996,1.89077738958102e-86
"UBL5",7.95769722745162e-53,1.18927259422722,0.919,0.996,1.59153944549032e-49
"SLC17A6",4.37656962986061e-36,1.17962466353867,0.154,0.14,8.75313925972122e-33
"LYVE1",4.22934032237242e-36,1.17863776330058,0.863,0.961,8.45868064474483e-33
"AP2M1",1.35624451915357e-06,1.17621855131734,0.701,0.975,0.00271248903830714
"TPI1",1.28616608716251e-21,1.17529773533103,0.813,0.986,2.57233217432503e-18
"REEP5",1.92486076136333e-15,1.17167949535869,0.767,0.903,3.84972152272665e-12
"AHSP",1.64833665511551e-152,1.17006965322651,0.17,0.961,3.29667331023101e-149
"MT-CO3",1.85120819573549e-115,1.16966739961535,0.999,0.996,3.70241639147098e-112
"TMEM59",1.76788953885679e-30,1.16899239087297,0.854,0.864,3.53577907771357e-27
"HBM",5.44399394428087e-73,1.16299230008006,0.594,0.961,1.08879878885617e-69
"CCNB1",7.65420124875344e-34,1.15930090132485,0.869,0.961,1.53084024975069e-30
"CXCL1",1.32785325418991e-76,1.1562025481384,0.868,0.968,2.65570650837982e-73
"NAA20",3.72075244663312e-07,1.15306624715933,0.69,0.796,0.000744150489326624
"SRSF9",1.44188649022611e-20,1.15201968873102,0.827,0.993,2.88377298045221e-17
"RGS16",2.75962767595128e-50,1.15116905981717,0.864,0.971,5.51925535190257e-47
"EIF4A1",1.05601726047487e-121,1.14624337162731,0.931,1,2.11203452094975e-118
"BTG3",5.4382488168353e-15,1.14430405889935,0.87,0.989,1.08764976336706e-11
"SAP18",1.83584587282342e-44,1.14136499152607,0.898,0.993,3.67169174564685e-41
"PDGFA",4.92661670790548e-39,1.14099677494,0.867,0.43,9.85323341581096e-36
"HMBS",2.86667453229408e-41,1.14048978288659,0.464,0.964,5.73334906458816e-38
"NMB",6.06382284731794e-17,1.13756796438673,0.382,0.971,1.21276456946359e-13
"NEDD8",1.98152117794949e-10,1.13750741517377,0.797,0.989,3.96304235589898e-07
"S100B",5.32254704766478e-84,1.13498024207365,0.183,0.961,1.06450940953296e-80
"PYURF",2.55215524609026e-11,1.13447485505882,0.738,0.978,5.10431049218052e-08
"ENO1",2.26338568504034e-14,1.13415474090467,0.805,0.986,4.52677137008069e-11
"DCTN3",4.86806229292501e-06,1.12652743305746,0.711,0.989,0.00973612458585001
"OSGIN1",1.88982005926563e-27,1.12352187412763,0.181,0.1,3.77964011853125e-24
"NDUFB3",8.16568851796914e-08,1.11624932212154,0.465,0.986,0.000163313770359383
"AHNAK",1.95487625686761e-40,1.10404988466601,0.849,0.276,3.90975251373522e-37
"HMGB2",2.6795856945128e-28,1.10047130723696,0.906,0.968,5.35917138902559e-25
"MT-CYB",1.89312593832435e-95,1.09995089044705,0.998,0.993,3.78625187664869e-92
"HSPH1",1.30113911765007e-86,1.09113448685964,0.902,0.989,2.60227823530014e-83
"C12orf57",3.71365647019746e-19,1.09003521958025,0.785,0.921,7.42731294039493e-16
"GLRX5",7.59671044967319e-10,1.08781813444886,0.718,0.642,1.51934208993464e-06
"PDX1",2.55060341250011e-70,1.08732803903752,0.862,0.961,5.10120682500022e-67
"HNRNPA1",4.04267280057017e-51,1.08258769371709,0.98,0.986,8.08534560114034e-48
"EIF5A",5.87605600646479e-19,1.07578790191415,0.915,0.989,1.17521120129296e-15
"MYL6",3.98035143969482e-76,1.07380815284972,0.983,0.996,7.96070287938964e-73
"RNF7",1.47513232983208e-13,1.0733347345463,0.808,0.857,2.95026465966415e-10
"PDZRN4",1.57802225018571e-28,1.06889378641999,0.696,0.961,3.15604450037142e-25
"ALAS2",5.91665273944135e-48,1.06834324250418,0.361,0.961,1.18333054788827e-44
"ZNF503",1.29660635608939e-22,1.06072669486964,0.867,0.875,2.59321271217878e-19
"RBFOX1",1.02179015393509e-152,1.05855534625041,0.77,0.057,2.04358030787019e-149
"NFE2L2",2.3405943662222e-26,1.05770032500991,0.901,0.986,4.6811887324444e-23
"OBSCN",1.08246399931175e-68,1.05344259956076,0.856,0.95,2.16492799862351e-65
"COL4A1",1.669306021848e-53,1.04985833070236,0.869,0.961,3.338612043696e-50
"FGL2",1.0297037157963e-12,1.04893066788288,0.616,0.961,2.05940743159261e-09
"SLC9A3R2",2.66172563015918e-16,1.04282987020311,0.369,0.968,5.32345126031836e-13
"CSRP2",3.4369445280309e-48,1.03699784970416,0.88,0.978,6.8738890560618e-45
"PPA1",1.95702115792628e-20,1.03425176848561,0.828,0.921,3.91404231585255e-17
"NUSAP1",1.70525197983572e-45,1.03016209863642,0.862,0.961,3.41050395967144e-42
"TNFSF10",2.65095901162985e-71,1.01604046485311,0.201,0.964,5.3019180232597e-68
"C1QBP",2.18719984249022e-05,1.01004970160498,0.712,0.975,0.0437439968498044
"HSPE1",1.81212824594336e-36,1.00763105048114,0.911,1,3.62425649188672e-33
"CD3G",7.06149813339123e-43,0.997211227924471,0.737,0.964,1.41229962667825e-39
"HIGD2A",7.96969147187017e-08,0.995925752928326,0.72,0.817,0.000159393829437403
"COX8A",4.64135013418772e-50,0.993678942489828,0.921,0.993,9.28270026837543e-47
"TNFRSF1B",2.76335951569088e-08,0.990897756641318,0.715,0.964,5.52671903138175e-05
"SERPINB2",2.45058517279246e-21,0.990005805221225,0.754,0.961,4.90117034558493e-18
"HSBP1",1.83875904654439e-09,0.989543611443288,0.826,0.993,3.67751809308878e-06
"FAT1",4.23772342619148e-36,0.982756894076061,0.867,0.968,8.47544685238296e-33
"SYNE2",6.39888673967425e-32,0.982421999324337,0.879,0.968,1.27977734793485e-28
"FKBP4",1.41430767568824e-60,0.974465888213897,0.88,0.964,2.82861535137648e-57
"HBZ",1.58978221651339e-88,0.974073148590442,0.222,0.961,3.17956443302678e-85
"ODC1",2.54144611816575e-15,0.974042066583569,0.913,0.986,5.08289223633151e-12
"PNRC1",6.39628866025799e-16,0.961066326979932,0.932,0.91,1.2792577320516e-12
"PSMB1",8.51616004423015e-34,0.956559351399838,0.92,0.993,1.70323200884603e-30
"PRDX1",4.93548790114417e-11,0.954413007491795,0.928,0.989,9.87097580228834e-08
"ZC3H3",9.34312369269731e-25,0.953993476036818,0.815,0.964,1.86862473853946e-21
"GOLT1A",3.59817543416771e-07,0.951840087614701,0.314,0.19,0.000719635086833542
"CALB2",1.53850994897022e-21,0.948008627481055,0.621,0.961,3.07701989794045e-18
"EREG",1.8877315771495e-08,0.941722909542274,0.588,0.961,3.77546315429899e-05
"BAG3",1.14906135034187e-54,0.93970689084195,0.868,0.975,2.29812270068375e-51
"HSPA8",2.29651650205716e-19,0.939344814054842,0.927,0.993,4.59303300411432e-16
"IFITM3",6.13538468866521e-46,0.935422533190611,0.876,0.978,1.22707693773304e-42
"SNHG9",2.77152932464784e-07,0.924947215785422,0.82,0.796,0.000554305864929569
"MRPL52",1.15361060932322e-09,0.922388833502132,0.652,0.986,2.30722121864645e-06
"GAPDH",1.8503026268407e-41,0.903203187037461,0.955,1,3.7006052536814e-38
"TRIM16L",3.55740183830174e-38,0.902346340105379,0.764,0.964,7.11480367660348e-35
"CNN1",1.51839363540927e-26,0.89922393219902,0.865,0.961,3.03678727081853e-23
"TBC1D22A",4.76582520563039e-97,0.88813873887892,0.229,0.975,9.53165041126078e-94
"HSPD1",1.92982016388507e-24,0.885496111525373,0.926,1,3.85964032777014e-21
"VEGFB",9.93266089739807e-21,0.882811097425751,0.423,0.975,1.98653217947961e-17
"SAMSN1",1.28792055631391e-06,0.878178554336807,0.769,0.961,0.00257584111262783
"SLC4A1",3.27536149323944e-63,0.875413202217141,0.827,0.961,6.55072298647888e-60
"GLA",6.11710578024336e-11,0.873772476680859,0.874,0.968,1.22342115604867e-07
"SLC4A4",3.75032965206416e-102,0.87036429197842,0.804,0.104,7.50065930412832e-99
"HINT1",2.0354172008134e-42,0.868420943477185,0.967,0.993,4.07083440162679e-39
"AZU1",1.72097367032106e-50,0.868037856424854,0.484,0,3.44194734064213e-47
"SLC8A1",2.60131699643302e-38,0.865884326218291,0.858,0.964,5.20263399286604e-35
"SREBF1",7.69597682068072e-50,0.865275745746095,0.238,0.961,1.53919536413614e-46
"ID2",1.33084084468909e-44,0.864698253341085,0.879,0.978,2.66168168937817e-41
"LEPR",1.81063680757012e-11,0.848740744744859,0.838,0.961,3.62127361514023e-08
"AKR1C1",1.65400218439153e-70,0.844362783844668,0.793,0.186,3.30800436878306e-67
"MRPL34",5.86197630458584e-15,0.841874943332111,0.406,0.971,1.17239526091717e-11
"MMRN1",1.06597241756607e-124,0.83854215376247,0.196,0.961,2.13194483513214e-121
"YWHAQ",1.19472978950971e-18,0.836472338040755,0.854,0.996,2.38945957901941e-15
"CD8A",5.36005432051906e-07,0.836176964856469,0.727,0.961,0.00107201086410381
"EIF1",2.77140074843216e-51,0.822984459186375,0.992,1,5.54280149686432e-48
"DKK1",1.04386768421054e-31,0.815076551639505,0.821,0.961,2.08773536842109e-28
"PRCP",1.3373799907627e-37,0.811392854328977,0.401,0.971,2.6747599815254e-34
"FAM210B",2.82376367303333e-09,0.804500451234949,0.454,0.971,5.64752734606665e-06
"ARL4D",3.15002499423715e-55,0.799665862618364,0.285,0.961,6.3000499884743e-52
"NUDT14",8.19595097211596e-09,0.791886597512812,0.329,0.38,1.63919019442319e-05
"COX6A1",9.41678464986961e-21,0.791453928972366,0.944,0.996,1.88335692997392e-17
"PARK7",3.42811871098691e-12,0.788801538667961,0.876,0.993,6.85623742197382e-09
"RSAD2",2.14044255088583e-16,0.784607506810277,0.814,0.968,4.28088510177166e-13
"ID3",2.68248531136065e-57,0.779566090548282,0.929,0.978,5.3649706227213e-54
"CA1",8.93390762220729e-75,0.775006549490312,0.622,0,1.78678152444146e-71
"GABARAP",4.92580469645588e-92,0.774721599717464,0.938,1,9.85160939291175e-89
"IL1R1",5.55683739428591e-10,0.759987180346493,0.868,0.968,1.11136747885718e-06
"BIRC5",1.88932933264334e-124,0.754823068586739,0.206,0.964,3.77865866528668e-121
"SOD2",2.16902946127049e-11,0.751762166954268,0.889,0.814,4.33805892254099e-08
"TFF1",8.98105202755436e-39,0.749355466190422,0.721,0.961,1.79621040551087e-35
"OLFML3",1.12832923444483e-53,0.745736919982481,0.866,0.961,2.25665846888966e-50
"CCL14",7.67504100796123e-09,0.737436192713703,0.43,0.961,1.53500820159225e-05
"MYL12B",3.20986482302148e-24,0.73612038077143,0.958,0.993,6.41972964604296e-21
"CD68",1.58627188960741e-43,0.734117321969296,0.223,0.667,3.17254377921481e-40
"DHRS9",2.67871281155448e-79,0.729159121915052,0.644,0,5.35742562310896e-76
"IER3",3.05615845618533e-12,0.72143997185662,0.871,0.989,6.11231691237066e-09
"PHLDA1",3.41454954047653e-30,0.714629251925202,0.869,0.971,6.82909908095306e-27
"PLAUR",5.51624070938518e-18,0.711940039015106,0.867,0.968,1.10324814187704e-14
"S100A6",7.27316382581479e-11,0.708964549287304,0.848,1,1.45463276516296e-07
"CSF2RA",5.13341112794316e-13,0.707729734558651,0.862,0.961,1.02668222558863e-09
"CTSL",7.94402805187382e-33,0.702722151869859,0.866,0.978,1.58880561037476e-29
"UQCRH",2.78307288172918e-22,0.702139896393207,0.907,0.993,5.56614576345835e-19
"UBB",2.8132571807518e-32,0.695652985901658,0.964,1,5.6265143615036e-29
"POSTN",1.31998415345572e-18,0.691134383025349,0.867,0.961,2.63996830691144e-15
"BACE2",7.04230301001033e-23,0.690418444864247,0.662,0.355,1.40846060200207e-19
"JTB",7.69578953300218e-08,0.689964058088401,0.813,0.946,0.000153915790660044
"TYROBP",3.23351998997665e-08,0.688996812090203,0.846,0.961,6.4670399799533e-05
"NKX6-2",4.23487508124253e-28,0.681836304890073,0.813,0.961,8.46975016248506e-25
"RGS3",3.35232961492805e-71,0.681513770196024,0.867,0.968,6.7046592298561e-68
"ZFP36L2",1.8222979946308e-13,0.681440512133183,0.909,0.982,3.6445959892616e-10
"PDLIM4",1.02851868772532e-16,0.665852413592297,0.819,0.986,2.05703737545065e-13
"TNFRSF10B",1.79878955717234e-20,0.663202054949503,0.867,0.968,3.59757911434468e-17
"TXN",2.19006110799371e-07,0.652158068567914,0.826,0.978,0.000438012221598743
"PRR13",7.43919126963067e-12,0.648216714365141,0.472,0.975,1.48783825392613e-08
"YPEL3",6.1566586650203e-17,0.643863465862228,0.461,0.982,1.23133173300406e-13
"C11orf96",1.46787409197438e-37,0.633906528324838,0.868,0.978,2.93574818394876e-34
"RAN",3.02525364929664e-18,0.633871338733546,0.95,0.993,6.05050729859329e-15
"PDK4",2.79813876665399e-11,0.631513368330173,0.481,0.975,5.59627753330798e-08
"PGF",4.41956990969518e-69,0.626037845578931,0.866,0.964,8.83913981939035e-66
"PLCE1",4.75902126843267e-68,0.624988353841873,0.358,0.961,9.51804253686533e-65
"SMIM1",3.47228861125889e-36,0.622149520771162,0.125,0.244,6.94457722251778e-33
"KATNBL1",7.72630314305307e-29,0.62214885674004,0.884,0.971,1.54526062861061e-25
"BLOC1S5",4.24100049172399e-39,0.615435839805672,0.878,0.964,8.48200098344798e-36
"NENF",2.1305150938992e-07,0.614408241565376,0.823,0.957,0.00042610301877984
"HHATL",4.80826933984726e-88,0.610720228594269,0.197,0.961,9.61653867969452e-85
"NUPR1",2.4124849471827e-21,0.60011872737699,0.855,0.534,4.8249698943654e-18
"LY6K",6.06336518006501e-36,0.595317937893922,0.855,0.961,1.212673036013e-32
"HOXB2",4.6721730728248e-21,0.591315890641283,0.496,0.961,9.34434614564961e-18
"ZFAND2A",1.55003597327788e-23,0.590770796863891,0.877,0.978,3.10007194655575e-20
"HSP90B1",6.8347598047626e-10,0.573548466383651,0.924,1,1.36695196095252e-06
"MECOM",3.01058092528358e-34,0.572118393233765,0.851,0.968,6.02116185056716e-31
"PEG3",3.28260800761303e-31,0.570514894150504,0.612,0.968,6.56521601522606e-28
"FHL2",1.53356617108815e-34,0.565179304557191,0.866,0.964,3.0671323421763e-31
"NDUFB2",1.10588518409365e-06,0.565079734133184,0.863,0.993,0.00221177036818729
"RGS5",7.25320137944281e-48,0.563715787642658,0.764,0.961,1.45064027588856e-44
"PCDH7",1.40001513222999e-46,0.559998948858614,0.863,0.964,2.80003026445998e-43
"DSTN",4.71198992212769e-20,0.557671262892011,0.889,0.996,9.42397984425539e-17
"ITM2B",2.95811014213057e-13,0.555388301269317,0.915,1,5.91622028426115e-10
"KLHL41",4.73292242502373e-103,0.552737036977192,0.154,0.961,9.46584485004746e-100
"HCFC1R1",9.91266837211216e-46,0.550330161556322,0.272,0.968,1.98253367442243e-42
"RPL39L",3.50081978944425e-27,0.547995321129202,0.84,0.961,7.0016395788885e-24
"ADAMTS1",7.03213119891342e-66,0.541223156772285,0.867,0.968,1.40642623978268e-62
"NTF3",1.02230804159637e-07,0.539816450021138,0.796,0.961,0.000204461608319273
"GRIN2A",2.30118395528537e-08,0.539048317845797,0.509,0.961,4.60236791057073e-05
"PRKG1",1.76283988793672e-65,0.535269911743633,0.859,0.964,3.52567977587344e-62
"COL1A2",4.61738608903782e-24,0.534389798301406,0.869,0.961,9.23477217807564e-21
"HES6",2.66929033450692e-06,0.522128982014229,0.792,0.975,0.00533858066901385
"FFAR2",2.34177145452114e-134,0.514505311752693,0.063,0.946,4.68354290904228e-131
"TGFB1",6.34995376156746e-13,0.514385678375627,0.846,0.964,1.26999075231349e-09
"PNOC",0,0.507089283657757,0.061,0.961,0
"ADARB2",1.5271631023563e-06,0.503757695417133,0.696,0.961,0.00305432620471259
"CENPE",2.91183210573692e-11,0.503501241635225,0.862,0.961,5.82366421147383e-08
"MARCKS",5.94521746590665e-08,0.502027648121409,0.928,1,0.000118904349318133
